user_id,avg_days_between_orders,gap_trend,reorder_rate,order_count,days_since_last_order,annual_value_est,revenue_at_risk_90d,churned,top_department
95976,5.0,1.33,0.75,31,5.0,8030.0,70.65,0,beverages
95977,9.38,-0.67,0.29,33,19.0,4282.67,50.44,0,produce
95978,21.83,-9.0,0.04,7,8.0,1838.93,42.99,0,dairy eggs
95979,15.61,2.67,0.71,24,3.0,2572.28,67.23,0,dairy eggs
95980,18.75,0.0,0.37,5,30.0,2141.33,44.77,1,produce
95982,9.88,0.0,0.47,9,12.0,4065.82,197.13,0,dairy eggs
95984,16.33,13.0,0.48,16,6.0,2458.16,99.16,0,produce
95985,13.88,5.33,0.63,9,30.0,2893.69,153.45,1,dairy eggs
95986,19.46,-5.67,0.76,14,15.0,2063.04,117.89,0,dairy eggs
95987,16.77,-10.33,0.69,14,6.0,2394.27,73.07,0,produce
95988,16.5,2.33,0.52,7,27.0,2433.33,16.59,0,produce
95989,7.25,0.0,0.23,5,9.0,5537.93,183.76,0,dairy eggs
95990,22.25,0.0,0.42,5,30.0,1804.49,9.84,1,breakfast
95991,14.12,-9.67,0.61,26,8.0,2843.48,115.58,0,produce
95992,20.0,0.33,0.13,8,29.0,2007.5,35.36,0,produce
95993,25.0,0.0,0.5,5,30.0,1606.0,35.04,1,snacks
95994,6.75,-3.0,0.48,9,8.0,5948.15,43.56,0,frozen
95995,7.28,2.33,0.77,51,7.0,5515.11,197.6,0,dairy eggs
95996,16.0,8.0,0.26,6,30.0,2509.38,61.78,1,produce
95997,4.75,0.33,0.64,68,3.0,8459.28,120.16,0,dairy eggs
95998,7.0,0.0,0.29,5,6.0,5735.71,36.5,0,beverages
95999,14.5,-4.0,0.24,9,30.0,2768.97,11.89,1,household
96001,15.0,4.33,0.33,6,30.0,2676.67,67.93,1,produce
96002,30.0,0.0,0.41,6,30.0,1338.33,49.17,1,frozen
96003,10.8,3.67,0.24,6,4.0,3717.59,94.35,0,produce
96004,23.22,6.0,0.3,10,30.0,1728.95,26.33,1,produce
96005,11.86,-3.0,0.79,29,22.0,3386.14,156.3,0,produce
96006,6.71,-2.0,0.7,18,16.0,5987.28,187.48,0,beverages
96007,18.43,3.0,0.4,8,6.0,2178.68,9.28,0,dairy eggs
96008,7.39,1.33,0.49,29,5.0,5430.92,112.79,0,produce
96009,8.4,0.33,0.41,6,5.0,4779.76,119.49,0,beverages
96010,8.0,2.67,0.66,43,7.0,5018.75,152.53,0,produce
96011,23.0,15.67,0.27,8,30.0,1745.65,29.76,1,frozen
96012,10.0,-1.33,0.51,6,20.0,4015.0,103.42,0,produce
96013,2.29,-1.33,0.16,8,2.0,17565.62,159.69,0,produce
96014,25.75,0.0,0.27,5,13.0,1559.22,36.85,0,bakery
96018,14.58,-10.0,0.43,20,14.0,2753.97,87.94,0,dairy eggs
96019,5.62,-0.33,0.77,66,2.0,7150.0,205.83,0,produce
96020,14.0,2.33,0.62,23,30.0,2867.86,20.69,1,snacks
96021,12.44,-6.67,0.58,26,4.0,3227.49,20.03,0,produce
96022,21.57,1.67,0.35,8,30.0,1861.26,13.75,1,produce
96023,9.6,-6.67,0.53,36,9.0,4182.29,94.52,0,produce
96024,27.0,0.0,0.33,5,18.0,1487.04,8.11,0,dry goods pasta
96025,18.09,4.0,0.44,12,21.0,2219.35,48.34,0,dairy eggs
96026,10.42,3.0,0.73,32,7.0,3853.41,91.41,0,snacks
96027,18.12,0.33,0.57,18,14.0,2216.07,16.79,0,pantry
96028,27.2,0.0,0.3,6,30.0,1476.1,57.59,1,produce
96029,19.33,-14.0,0.3,10,6.0,2076.72,50.97,0,dairy eggs
96030,27.5,0.0,0.45,5,20.0,1460.0,37.16,0,meat seafood
96032,12.26,-8.0,0.6,28,6.0,3275.08,38.81,0,snacks
96033,9.17,4.0,0.59,7,6.0,4380.0,174.92,0,breakfast
96035,15.44,-4.67,0.22,10,23.0,2599.64,32.5,0,produce
96036,11.9,10.0,0.73,31,7.0,3373.95,81.38,0,beverages
96037,30.0,0.0,0.5,6,30.0,1338.33,8.11,1,meat seafood
96038,13.76,8.33,0.58,22,30.0,2917.47,47.62,1,produce
96039,7.17,-0.33,0.55,13,7.0,5602.33,225.27,0,produce
96040,28.75,0.0,0.31,5,30.0,1396.52,62.21,1,produce
96041,19.2,-8.0,0.65,6,19.0,2091.15,13.47,0,beverages
96042,14.11,-6.0,0.5,10,15.0,2845.28,110.58,0,produce
96043,7.93,2.0,0.66,46,7.0,5060.92,235.79,0,dairy eggs
96044,20.25,0.0,0.2,5,18.0,1982.72,36.95,0,beverages
96045,9.53,-4.67,0.73,37,4.0,4213.99,23.55,0,produce
96046,20.75,0.0,0.45,5,18.0,1934.94,38.7,0,dairy eggs
96047,14.7,-15.33,0.57,24,3.0,2732.1,40.36,0,beverages
96048,4.62,2.33,0.82,80,7.0,8690.0,386.61,0,produce
96049,13.56,7.0,0.18,10,30.0,2961.89,37.02,1,produce
96050,14.67,-6.0,0.37,7,16.0,2737.5,144.87,0,produce
96051,8.19,1.67,0.43,17,11.0,4903.82,173.73,0,beverages
96052,28.75,0.33,0.78,9,28.0,1396.52,13.05,0,breakfast
96053,20.0,-7.0,0.57,14,7.0,2007.5,67.79,0,produce
96054,10.67,-3.0,0.5,16,7.0,3764.06,102.12,0,produce
96055,9.89,3.0,0.76,37,7.0,4060.11,83.55,0,snacks
96057,4.91,-2.67,0.81,75,5.0,8184.85,97.72,0,produce
96058,6.46,-2.33,0.84,57,6.0,6211.05,184.99,0,dairy eggs
96059,17.28,-3.0,0.52,19,25.0,2323.79,44.75,0,beverages
96060,27.25,0.0,0.14,5,30.0,1473.39,42.86,1,produce
96061,18.33,3.0,0.21,13,19.0,2190.0,11.1,0,produce
96062,7.15,-9.0,0.75,47,23.0,5613.68,226.94,0,produce
96064,24.57,6.67,0.3,8,30.0,1634.01,54.78,1,frozen
96065,8.38,-8.33,0.74,17,19.0,4794.03,201.25,0,produce
96066,25.6,-7.33,0.24,6,30.0,1568.36,24.36,1,dry goods pasta
96067,8.53,3.0,0.31,16,12.0,4705.08,133.0,0,beverages
96068,10.69,4.67,0.5,17,19.0,3756.73,112.5,0,produce
96069,11.33,1.0,0.37,7,30.0,3542.65,103.52,1,snacks
96070,20.3,20.33,0.19,11,30.0,1977.83,48.22,1,produce
96072,7.16,7.67,0.58,51,2.0,5607.54,113.7,0,produce
96073,7.79,-6.67,0.69,39,4.0,5154.39,135.77,0,produce
96074,14.64,12.67,0.57,12,30.0,2743.17,116.9,1,dairy eggs
96075,17.68,7.0,0.69,20,12.0,2270.39,32.77,0,produce
96076,5.33,-4.0,0.51,22,2.0,7528.12,136.1,0,frozen
96077,15.0,11.0,0.28,14,4.0,2676.67,111.67,0,beverages
96078,6.67,5.67,0.41,13,3.0,6022.5,193.73,0,produce
96079,11.11,-7.33,0.7,28,13.0,3613.5,85.35,0,produce
96080,7.58,0.67,0.65,13,12.0,5294.51,45.36,0,bakery
96081,25.0,-2.0,0.33,7,6.0,1606.0,31.81,0,dairy eggs
96082,26.33,3.33,0.25,7,22.0,1524.68,5.94,0,dairy eggs
96083,9.12,11.0,0.48,9,9.0,4400.0,78.89,0,produce
96084,21.7,-3.33,0.62,11,6.0,1850.23,44.34,0,produce
96085,21.33,19.0,0.4,10,30.0,1882.03,65.44,1,produce
96087,19.91,20.33,0.66,12,22.0,2016.67,64.55,0,dairy eggs
96088,11.67,-0.33,0.67,7,3.0,3441.43,10.06,0,dairy eggs
96089,6.39,1.0,0.75,57,13.0,6280.45,91.4,0,dairy eggs
96090,17.2,-9.33,0.57,11,7.0,2334.3,120.09,0,dairy eggs
96091,11.88,11.67,0.69,27,13.0,3378.32,36.68,0,produce
96092,25.5,-3.67,0.38,7,27.0,1574.51,57.25,0,produce
96093,9.86,2.0,0.58,38,14.0,4070.0,140.45,0,beverages
96094,8.9,0.33,0.65,42,7.0,4510.0,145.45,0,produce
96095,11.45,-8.67,0.34,12,10.0,3505.16,79.66,0,produce
96097,16.29,14.33,0.07,15,30.0,2465.35,15.69,1,personal care
96098,7.94,-1.67,0.79,32,3.0,5059.55,70.79,0,produce
96099,16.86,-9.33,0.36,15,30.0,2381.78,23.82,1,canned goods
96100,5.79,0.33,0.81,64,3.0,6930.0,188.51,0,produce
96101,14.8,8.33,0.5,6,16.0,2712.84,18.5,0,produce
96102,13.45,3.67,0.73,12,30.0,2984.12,46.34,1,dairy eggs
96103,22.83,8.0,0.25,7,30.0,1758.39,71.93,1,produce
96104,14.5,13.0,0.79,23,17.0,2768.97,76.89,0,dairy eggs
96106,19.0,7.67,0.33,6,28.0,2113.16,7.2,0,produce
96107,16.71,-6.67,0.22,8,27.0,2402.14,54.59,0,dairy eggs
96108,22.2,-6.67,0.52,6,30.0,1808.56,60.29,1,produce
96109,17.6,-9.67,0.43,6,30.0,2281.25,52.71,1,canned goods
96110,8.18,-3.0,0.81,45,3.0,4907.22,229.5,0,snacks
96111,21.25,0.0,0.35,5,23.0,1889.41,43.8,0,beverages
96112,13.71,-6.67,0.38,22,21.0,2927.6,18.45,0,dairy eggs
96113,18.44,-2.67,0.65,19,18.0,2176.81,86.19,0,dairy eggs
96115,16.14,2.0,0.39,15,30.0,2487.17,30.15,1,produce
96116,10.86,15.67,0.47,15,26.0,3698.03,19.05,0,beverages
96117,19.75,-2.0,0.48,13,30.0,2032.91,19.9,1,produce
96119,27.57,4.67,0.38,8,27.0,1456.22,59.16,0,produce
96120,13.53,-1.0,0.71,16,30.0,2966.75,126.0,1,produce
96121,18.67,5.67,0.37,10,27.0,2150.89,55.73,0,produce
96122,6.04,2.0,0.41,28,14.0,6650.61,200.81,0,dairy eggs
96123,7.68,2.0,0.62,48,8.0,5227.29,67.07,0,produce
96124,24.67,7.33,0.29,7,30.0,1627.7,14.8,1,snacks
96125,14.44,-1.0,0.47,10,7.0,2779.62,186.99,0,dairy eggs
96126,13.67,3.33,0.37,7,5.0,2937.8,86.8,0,produce
96127,13.45,3.0,0.32,12,3.0,2984.12,44.65,0,produce
96128,12.0,5.33,0.67,14,14.0,3345.83,54.32,0,produce
96129,14.5,-15.33,0.33,9,30.0,2768.97,99.99,1,dairy eggs
96130,5.15,2.0,0.38,14,1.0,7790.3,123.94,0,dairy eggs
96132,10.8,-11.0,0.44,11,8.0,3717.59,41.48,0,beverages
96134,13.0,4.33,0.08,7,30.0,3088.46,64.18,1,produce
96135,8.28,-2.33,0.68,44,14.0,4849.58,150.8,0,beverages
96136,14.29,10.33,0.49,18,30.0,2808.85,123.06,1,dairy eggs
96137,14.83,8.33,0.44,7,22.0,2706.74,112.49,0,produce
96138,15.62,-3.33,0.58,9,14.0,2569.6,196.61,0,produce
96139,18.15,12.0,0.27,14,9.0,2211.65,36.26,0,produce
96140,12.35,-2.67,0.61,24,9.0,3251.58,94.84,0,produce
96141,6.11,-1.33,0.69,58,9.0,6576.29,150.75,0,beverages
96142,11.4,0.33,0.77,26,8.0,3521.93,68.04,0,produce
96143,8.83,-2.67,0.28,13,16.0,4545.28,42.91,0,produce
96144,14.35,-7.67,0.62,18,6.0,2797.34,42.38,0,produce
96145,17.62,-10.0,0.7,9,1.0,2278.01,66.15,0,beverages
96147,26.17,3.33,0.24,7,30.0,1534.39,36.87,1,frozen
96148,18.11,-7.0,0.61,19,22.0,2216.87,123.57,0,snacks
96149,8.25,0.0,0.58,5,13.0,4866.67,199.09,0,bakery
96150,27.33,5.33,0.26,7,30.0,1468.9,31.48,1,produce
96154,3.1,-0.33,0.63,11,4.0,12951.61,594.06,0,produce
96155,17.88,3.0,0.19,9,22.0,2246.15,11.91,0,alcohol
96157,10.03,-0.67,0.9,37,9.0,4003.88,21.64,0,beverages
96158,8.14,1.33,0.51,29,2.0,4930.7,62.99,0,snacks
96159,14.73,-11.0,0.79,23,24.0,2726.23,19.4,0,beverages
96160,16.16,5.67,0.36,20,30.0,2484.85,29.65,1,beverages
96161,12.17,-3.0,0.54,13,3.0,3300.0,73.27,0,produce
96162,12.0,4.67,0.41,8,4.0,3345.83,82.7,0,produce
96163,16.19,-4.33,0.73,22,30.0,2479.85,171.9,1,produce
96164,8.67,1.67,0.55,7,10.0,4632.69,126.35,0,frozen
96165,9.71,15.67,0.64,25,16.0,4135.62,109.03,0,dairy eggs
96166,4.38,-2.67,0.37,14,5.0,9157.02,108.52,0,produce
96167,30.0,0.0,0.58,7,30.0,1338.33,10.43,1,snacks
96169,19.93,-5.0,0.6,16,30.0,2014.21,124.74,1,produce
96171,9.39,-15.33,0.62,29,7.0,4274.52,65.66,0,snacks
96172,30.0,0.0,0.43,5,30.0,1338.33,4.26,1,beverages
96173,14.83,3.67,0.34,7,30.0,2706.74,78.21,1,produce
96174,5.94,-4.0,0.79,37,7.0,6754.21,385.84,0,produce
96175,18.1,15.0,0.61,11,21.0,2218.23,93.5,0,dry goods pasta
96176,16.23,14.67,0.27,14,3.0,2473.7,36.54,0,dairy eggs
96177,16.53,-2.33,0.65,16,16.0,2428.43,168.68,0,beverages
96178,21.83,-10.33,0.19,7,20.0,1838.93,34.63,0,produce
96179,26.25,0.0,0.29,5,30.0,1529.52,47.97,1,snacks
96180,11.9,-2.67,0.82,30,14.0,3374.93,112.75,0,dairy eggs
96181,15.8,-1.67,0.3,6,30.0,2541.14,48.13,1,frozen
96182,10.43,-9.33,0.44,15,5.0,3850.0,102.67,0,beverages
96183,8.26,12.33,0.68,36,25.0,4862.46,150.72,0,produce
96184,8.64,4.67,0.64,26,18.0,4646.99,120.24,0,snacks
96186,5.65,-18.67,0.68,52,4.0,7109.9,152.89,0,produce
96188,10.28,9.0,0.76,30,10.0,3907.21,45.88,0,dairy eggs
96189,22.5,11.67,0.27,9,5.0,1784.44,33.8,0,snacks
96190,7.33,-1.0,0.14,7,9.0,5475.0,131.54,0,bakery
96192,2.97,1.0,0.75,100,3.0,13519.9,187.13,0,produce
96193,15.65,0.67,0.64,18,13.0,2565.98,75.81,0,produce
96195,7.74,-8.67,0.53,20,10.0,5189.46,143.89,0,produce
96196,27.0,0.0,0.17,5,30.0,1487.04,39.88,1,frozen
96198,13.6,-2.33,0.43,6,30.0,2952.21,118.54,1,produce
96200,30.0,0.0,0.31,5,30.0,1338.33,7.91,1,produce
96201,11.86,-3.33,0.19,8,15.0,3386.14,70.22,0,dairy eggs
96203,20.0,3.0,0.24,10,30.0,2007.5,30.11,1,produce
96204,11.2,-4.67,0.43,6,5.0,3584.82,153.44,0,dairy eggs
96205,30.0,0.0,0.5,6,30.0,1338.33,5.07,1,beverages
96206,8.81,-4.0,0.37,37,12.0,4559.62,78.98,0,babies
96209,21.71,1.33,0.24,8,30.0,1849.01,17.86,1,dairy eggs
96210,4.55,-6.67,0.87,68,3.0,8819.84,177.16,0,produce
96211,16.5,-1.67,0.48,15,14.0,2433.33,110.61,0,dairy eggs
96212,15.62,2.67,0.64,14,14.0,2571.18,40.07,0,produce
96213,21.91,-4.33,0.71,12,13.0,1832.57,98.22,0,dairy eggs
96214,23.62,-15.33,0.4,9,29.0,1699.47,58.37,0,produce
96215,13.88,-5.0,0.2,9,14.0,2893.69,192.18,0,canned goods
96216,6.23,3.33,0.71,57,14.0,6442.41,212.69,0,dairy eggs
96217,17.93,5.33,0.34,16,14.0,2238.85,56.29,0,frozen
96218,17.69,12.0,0.34,14,30.0,2269.35,60.42,1,dairy eggs
96220,6.14,-1.33,0.43,15,10.0,6536.05,248.57,0,deli
96221,17.69,-6.33,0.54,17,16.0,2269.96,117.75,0,dairy eggs
96222,18.08,3.0,0.69,13,16.0,2220.28,81.13,0,dairy eggs
96223,4.61,-12.67,0.74,29,0.0,8714.73,101.76,0,produce
96224,7.93,-0.33,0.39,16,8.0,5060.92,112.86,0,dairy eggs
96225,16.06,11.0,0.53,19,8.0,2500.69,70.59,0,dry goods pasta
96227,8.24,-5.33,0.52,43,15.0,4873.7,98.92,0,produce
96228,7.49,4.33,0.66,36,5.0,5363.55,63.66,0,dairy eggs
96229,12.88,14.33,0.33,18,30.0,3116.67,37.78,1,beverages
96230,3.2,0.33,0.9,100,3.0,12538.96,349.38,0,dairy eggs
96231,19.0,0.0,0.24,5,9.0,2113.16,63.39,0,beverages
96232,20.31,6.67,0.48,17,29.0,1976.62,38.85,0,produce
96233,20.5,15.0,0.61,13,30.0,1958.54,35.61,1,personal care
96234,14.61,-6.0,0.24,19,7.0,2747.91,77.57,0,dairy eggs
96235,11.8,16.0,0.23,16,30.0,3402.54,50.26,1,dairy eggs
96236,12.33,-26.33,0.45,13,26.0,3255.41,33.01,0,produce
96237,13.29,-5.33,0.59,15,6.0,3022.04,82.42,0,bakery
96239,20.83,-5.0,0.5,13,13.0,1927.2,9.43,0,produce
96241,9.15,-17.33,0.58,21,14.0,4387.98,81.68,0,produce
96242,16.4,4.33,0.51,21,29.0,2448.17,62.0,0,dairy eggs
96243,5.0,0.0,0.26,5,5.0,8030.0,467.2,0,snacks
96244,18.11,-3.67,0.67,19,30.0,2216.87,100.77,1,produce
96246,8.17,-4.0,0.56,7,6.0,4916.33,54.27,0,produce
96247,9.65,-2.33,0.63,18,14.0,4161.89,58.86,0,produce
96248,16.15,3.67,0.56,14,21.0,2485.48,100.87,0,produce
96249,24.18,3.0,0.55,12,7.0,1660.34,68.24,0,produce
96250,11.25,0.0,0.52,5,11.0,3568.89,77.87,0,produce
96251,14.54,1.33,0.42,14,8.0,2761.64,76.21,0,dairy eggs
96252,8.28,-2.33,0.77,41,3.0,4851.96,55.14,0,produce
96253,18.27,2.33,0.73,12,21.0,2197.26,57.01,0,deli
96254,22.0,6.0,0.21,6,30.0,1825.0,29.73,1,produce
96256,14.5,11.67,0.2,13,13.0,2768.97,26.62,0,canned goods
96257,15.82,1.67,0.14,12,13.0,2538.22,24.52,0,personal care
96258,28.2,0.0,0.3,6,30.0,1423.76,16.18,1,beverages
96259,7.22,-16.33,0.65,51,15.0,5560.94,169.75,0,produce
96261,9.0,5.0,0.53,9,11.0,4461.11,263.61,0,dairy eggs
96262,9.13,1.67,0.74,40,19.0,4398.46,101.71,0,dairy eggs
96264,23.55,12.33,0.47,12,30.0,1705.21,56.84,1,dairy eggs
96265,30.0,0.0,0.57,6,30.0,1338.33,11.66,1,household
96266,13.24,-16.0,0.4,18,11.0,3033.56,38.69,0,frozen
96267,21.0,-2.33,0.42,15,30.0,1911.9,61.7,1,produce
96268,16.43,-4.67,0.46,15,19.0,2443.91,77.76,0,produce
96270,25.0,6.33,0.43,6,30.0,1606.0,42.58,1,produce
96271,8.87,1.67,0.78,24,14.0,4526.72,71.59,0,produce
96272,14.44,19.67,0.32,10,11.0,2779.62,43.59,0,produce
96273,3.09,-2.33,0.84,57,3.0,12996.53,558.62,0,produce
96274,18.33,-16.0,0.54,13,10.0,2190.0,34.46,0,dairy eggs
96275,8.48,4.67,0.38,26,8.0,4734.67,64.56,0,dairy eggs
96276,12.8,2.0,0.26,6,18.0,3136.72,68.91,0,produce
96277,10.67,0.0,0.24,13,11.0,3764.06,84.23,0,beverages
96278,9.5,0.0,0.25,5,14.0,4226.32,61.47,0,beverages
96279,12.27,17.0,0.46,23,14.0,3271.48,29.74,0,produce
96280,17.33,-2.0,0.28,7,30.0,2316.35,59.41,1,dairy eggs
96281,18.0,0.0,0.2,5,9.0,2230.56,46.64,0,pantry
96282,15.0,0.0,0.4,5,25.0,2676.67,12.17,0,produce
96283,23.8,0.0,0.38,6,24.0,1686.97,13.42,0,produce
96285,12.64,-5.0,0.76,15,15.0,3175.71,95.75,0,dairy eggs
96286,10.83,-9.0,0.29,13,30.0,3706.15,80.99,1,dairy eggs
96288,18.0,0.0,0.33,5,7.0,2230.56,45.62,0,beverages
96289,17.62,0.67,0.27,9,30.0,2278.01,51.2,1,dairy eggs
96290,10.43,14.67,0.76,22,4.0,3850.0,147.16,0,frozen
96291,6.08,1.33,0.24,14,8.0,6606.96,226.31,0,produce
96292,15.43,-2.0,0.59,8,30.0,2602.31,93.15,1,dairy eggs
96293,15.1,6.0,0.21,11,11.0,2658.94,43.95,0,dairy eggs
96294,20.5,-0.67,0.3,7,30.0,1958.54,23.53,1,produce
96295,6.96,-8.33,0.72,52,9.0,5768.03,155.8,0,dairy eggs
96296,7.15,4.0,0.65,48,4.0,5616.22,123.65,0,produce
96297,20.2,-9.0,0.17,6,30.0,1987.62,72.28,1,dairy eggs
96298,22.5,-1.67,0.5,9,17.0,1784.44,18.02,0,beverages
96299,5.95,1.0,0.92,62,4.0,6746.97,314.84,0,produce
96300,11.25,-14.33,0.54,9,11.0,3568.89,48.67,0,produce
96301,14.0,9.0,0.42,7,30.0,2867.86,17.69,1,frozen
96303,7.17,10.0,0.25,7,1.0,5602.33,132.78,0,produce
96305,7.24,-1.33,0.81,42,7.0,5542.59,417.79,0,dairy eggs
96306,17.43,-22.0,0.27,8,8.0,2303.69,56.28,0,produce
96308,11.0,5.0,0.28,9,20.0,3650.0,62.68,0,beverages
96309,5.12,-20.0,0.72,66,2.0,7837.09,121.71,0,produce
96310,11.0,0.0,0.22,5,4.0,3650.0,68.02,0,produce
96311,13.21,4.67,0.52,15,6.0,3038.38,11.51,0,produce
96312,19.44,9.33,0.36,10,13.0,2064.86,6.57,0,beverages
96314,13.19,-2.67,0.5,28,7.0,3045.08,67.97,0,snacks
96315,17.0,2.67,0.45,13,18.0,2361.76,85.47,0,produce
96316,16.94,-9.67,0.46,17,12.0,2370.48,40.25,0,snacks
96317,24.0,0.0,0.3,6,30.0,1672.92,53.23,1,produce
96319,15.21,14.0,0.62,15,30.0,2638.97,64.37,1,produce
96320,10.74,-0.33,0.64,32,18.0,3737.69,112.56,0,dairy eggs
96321,21.83,-13.0,0.55,7,30.0,1838.93,6.57,1,dairy eggs
96322,21.29,-10.33,0.52,8,30.0,1886.24,96.99,1,produce
96323,22.0,2.0,0.23,6,30.0,1825.0,39.4,1,dairy eggs
96324,15.44,-2.33,0.53,10,30.0,2599.64,11.23,1,beverages
96325,23.36,4.67,0.34,12,30.0,1718.48,40.03,1,dairy eggs
96326,30.0,0.0,0.43,5,30.0,1338.33,8.52,1,snacks
96327,16.5,0.0,0.18,5,30.0,2433.33,36.5,1,snacks
96328,6.27,-2.67,0.73,52,4.0,6398.91,84.74,0,snacks
96329,23.9,1.67,0.24,11,30.0,1679.92,11.45,1,beverages
96330,15.47,7.0,0.49,16,18.0,2595.91,49.41,0,beverages
96331,5.98,-9.0,0.64,62,8.0,6710.0,126.18,0,dairy eggs
96332,13.31,12.33,0.66,27,24.0,3017.05,96.76,0,produce
96333,23.71,3.67,0.42,8,13.0,1693.07,11.54,0,produce
96334,26.17,6.33,0.25,7,30.0,1534.39,23.91,1,canned goods
96335,7.24,-5.67,0.6,47,14.0,5546.25,114.25,0,produce
96336,8.38,2.0,0.6,38,11.0,4792.1,46.14,0,produce
96337,17.75,0.0,0.53,5,18.0,2261.97,136.75,0,produce
96338,4.54,0.67,0.72,79,3.0,8846.61,46.32,0,produce
96339,18.33,3.33,0.44,10,30.0,2190.0,74.66,1,produce
96340,17.0,-5.67,0.53,15,11.0,2361.76,39.36,0,produce
96341,15.58,3.0,0.74,13,30.0,2576.47,10.36,1,dairy eggs
96342,25.25,-5.0,0.44,9,21.0,1590.1,28.91,0,dairy eggs
96343,10.25,0.0,0.11,5,1.0,3917.07,33.83,0,produce
96344,15.25,0.0,0.3,5,12.0,2632.79,71.8,0,produce
96345,20.25,-7.67,0.5,9,30.0,1982.72,30.04,1,produce
96347,23.5,0.0,0.07,5,30.0,1708.51,22.52,1,produce
96348,16.0,10.0,0.54,7,8.0,2509.38,88.81,0,snacks
96349,11.06,2.67,0.85,17,30.0,3629.38,22.32,1,produce
96350,12.74,4.67,0.56,28,8.0,3151.31,45.79,0,frozen
96351,9.31,12.67,0.66,17,2.0,4311.41,20.17,0,dairy eggs
96352,8.16,2.0,0.68,33,7.0,4922.61,153.24,0,produce
96354,14.14,1.33,0.55,23,30.0,2840.19,86.72,1,dairy eggs
96355,20.83,-1.0,0.35,13,30.0,1927.2,74.12,1,produce
96356,8.14,-6.67,0.35,8,5.0,4930.7,68.64,0,beverages
96357,15.46,12.33,0.69,14,7.0,2596.77,89.37,0,produce
96359,9.88,0.67,0.36,17,30.0,4065.82,160.35,1,dairy eggs
96360,21.2,6.0,0.46,11,30.0,1893.87,101.74,1,snacks
96362,10.88,-7.67,0.72,9,3.0,3691.95,124.93,0,produce
96363,25.38,-9.0,0.18,9,30.0,1582.27,17.98,1,dairy eggs
96365,17.0,1.33,0.26,16,4.0,2361.76,35.9,0,beverages
96366,8.42,2.33,0.78,25,7.0,4770.3,56.38,0,snacks
96369,13.21,-14.67,0.64,25,7.0,3039.75,93.68,0,produce
96370,18.17,-6.67,0.65,19,14.0,2210.09,9.78,0,snacks
96371,8.5,3.33,0.57,13,30.0,4723.53,115.61,1,produce
96372,25.25,0.0,0.17,5,30.0,1590.1,29.63,1,produce
96373,11.35,-4.67,0.8,32,7.0,3535.94,39.43,0,produce
96374,7.02,-2.0,0.82,48,7.0,5718.33,339.53,0,produce
96375,23.5,-0.33,0.32,7,2.0,1708.51,13.87,0,snacks
96376,10.16,-3.67,0.31,32,3.0,3951.27,45.74,0,produce
96377,13.85,-0.67,0.67,14,30.0,2899.72,38.6,1,produce
96379,12.0,-14.0,0.23,7,8.0,3345.83,56.49,0,produce
96381,9.67,2.0,0.67,37,3.0,4153.45,118.63,0,produce
96383,15.0,-4.33,0.7,9,30.0,2676.67,159.52,1,produce
96384,23.67,7.67,0.44,7,30.0,1696.48,21.48,1,produce
96385,7.73,1.67,0.75,23,26.0,5195.88,153.0,0,produce
96386,6.25,2.67,0.88,56,9.0,6419.33,89.62,0,produce
96387,10.0,0.0,0.39,5,14.0,4015.0,93.08,0,produce
96388,16.12,-2.0,0.51,17,22.0,2489.92,95.87,0,frozen
96389,16.93,-4.67,0.45,15,7.0,2371.73,53.9,0,dairy eggs
96390,20.5,-5.0,0.47,9,6.0,1958.54,36.6,0,produce
96391,20.5,-13.0,0.2,7,28.0,1958.54,32.43,0,dairy eggs
96392,10.75,-5.33,0.52,9,8.0,3734.88,72.62,0,dairy eggs
96393,13.67,20.33,0.73,25,27.0,2937.8,39.79,0,produce
96394,9.08,3.67,0.58,38,9.0,4421.28,129.57,0,produce
96395,9.3,-1.67,0.66,28,1.0,4318.92,65.91,0,beverages
96396,11.78,10.33,0.42,10,30.0,3408.96,20.14,1,produce
96397,5.45,-1.33,0.42,12,6.0,7360.83,377.8,0,beverages
96398,19.71,-2.33,0.47,8,13.0,2036.59,33.56,0,produce
96399,8.71,1.33,0.43,8,13.0,4607.38,179.32,0,produce
96400,14.36,5.33,0.63,23,21.0,2795.25,62.98,0,produce
96401,14.38,-4.0,0.38,9,30.0,2793.04,69.83,1,beverages
96402,16.17,3.33,0.46,7,11.0,2483.51,38.7,0,dairy eggs
96403,3.62,14.67,0.7,93,30.0,11092.49,120.63,1,dairy eggs
96404,8.14,-7.33,0.45,8,5.0,4930.7,74.24,0,produce
96405,7.81,5.67,0.33,17,17.0,5139.2,101.0,0,produce
96406,16.94,1.33,0.31,17,9.0,2370.48,27.25,0,household
96407,14.0,-0.67,0.2,6,0.0,2867.86,92.34,0,produce
96408,8.85,2.33,0.83,40,7.0,4538.7,95.67,0,snacks
96409,11.8,8.0,0.68,21,30.0,3402.54,120.78,1,produce
96410,4.65,-14.33,0.75,79,2.0,8627.27,111.44,0,produce
96411,15.83,-6.33,0.67,7,20.0,2535.79,52.69,0,produce
96413,6.39,1.33,0.57,52,6.0,6281.13,134.52,0,produce
96414,10.54,6.0,0.68,27,3.0,3809.85,81.46,0,dairy eggs
96416,19.25,6.0,0.69,9,16.0,2085.71,25.81,0,produce
96417,21.67,11.33,0.5,10,28.0,1853.08,21.9,0,produce
