user_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
122061,27.0,7,79,2,2,2,222,Lost
122062,7.0,13,113,3,3,3,333,Champions
122063,11.0,4,46,3,1,2,312,Lost
122064,30.0,7,125,1,2,3,123,Lost
122065,16.0,18,198,2,3,4,234,At Risk
122066,3.0,7,58,4,2,2,422,Loyal
122067,13.0,11,87,3,3,2,332,Loyal
122068,14.0,3,43,3,1,1,311,Lost
122069,6.0,27,141,4,4,3,443,Champions
122070,0.0,5,42,4,1,1,411,Lost
122071,2.0,9,113,4,2,3,423,Loyal
122072,8.0,17,119,3,3,3,333,Champions
122073,21.0,25,434,2,4,4,244,At Risk
122074,11.0,16,190,3,3,3,333,Champions
122075,30.0,6,12,1,2,1,121,Lost
122076,15.0,4,27,2,1,1,211,Lost
122077,10.0,8,31,3,2,1,321,Loyal
122078,13.0,9,43,3,2,1,321,Loyal
122079,14.0,6,86,3,2,2,322,Loyal
122080,30.0,5,92,1,1,3,113,Lost
122081,30.0,3,3,1,1,1,111,Lost
122082,30.0,7,63,1,2,2,122,Lost
122083,30.0,4,20,1,1,1,111,Lost
122084,2.0,17,43,4,3,1,431,Loyal
122085,30.0,3,62,1,1,2,112,Lost
122086,30.0,6,14,1,2,1,121,Lost
122087,28.0,9,20,2,2,1,221,Lost
122088,30.0,5,80,1,1,2,112,Lost
122089,30.0,19,72,1,3,2,132,At Risk
122090,6.0,17,242,4,3,4,434,Champions
122091,30.0,13,24,1,3,1,131,At Risk
122092,6.0,17,149,4,3,3,433,Champions
122093,7.0,20,472,3,4,4,344,Champions
122094,30.0,5,61,1,1,2,112,Lost
122095,23.0,24,152,2,4,3,243,At Risk
122096,8.0,37,744,3,4,4,344,Champions
122097,30.0,20,183,1,4,3,143,At Risk
122098,1.0,32,159,4,4,3,443,Champions
122099,7.0,5,71,3,1,2,312,Lost
122100,7.0,13,79,3,3,2,332,Loyal
122101,12.0,48,534,3,4,4,344,Champions
122102,8.0,7,95,3,2,3,323,Loyal
122103,10.0,6,93,3,2,3,323,Loyal
122104,3.0,25,510,4,4,4,444,Champions
122105,5.0,4,54,4,1,2,412,Lost
122106,29.0,9,218,2,2,4,224,Lost
122107,6.0,7,70,4,2,2,422,Loyal
122108,28.0,16,130,2,3,3,233,At Risk
122109,30.0,9,67,1,2,2,122,Lost
122110,1.0,50,98,4,4,3,443,Champions
122111,30.0,26,69,1,4,2,142,At Risk
122112,8.0,4,45,3,1,2,312,Lost
122113,25.0,4,56,2,1,2,212,Lost
122114,5.0,8,87,4,2,2,422,Loyal
122115,5.0,44,241,4,4,4,444,Champions
122116,30.0,5,9,1,1,1,111,Lost
122117,30.0,5,20,1,1,1,111,Lost
122118,14.0,11,129,3,3,3,333,Champions
122119,11.0,34,294,3,4,4,344,Champions
122120,0.0,60,801,4,4,4,444,Champions
122121,15.0,7,77,2,2,2,222,Lost
122122,7.0,53,507,3,4,4,344,Champions
122123,14.0,3,14,3,1,1,311,Lost
122124,30.0,4,16,1,1,1,111,Lost
122125,15.0,8,80,2,2,2,222,Lost
122126,7.0,5,36,3,1,1,311,Lost
122127,24.0,7,90,2,2,2,222,Lost
122128,17.0,20,229,2,4,4,244,At Risk
122129,15.0,12,79,2,3,2,232,At Risk
122130,27.0,28,332,2,4,4,244,At Risk
122131,3.0,19,108,4,3,3,433,Champions
122132,11.0,25,186,3,4,3,343,Champions
122133,5.0,41,242,4,4,4,444,Champions
122134,13.0,7,28,3,2,1,321,Loyal
122135,30.0,8,32,1,2,1,121,Lost
122136,15.0,26,279,2,4,4,244,At Risk
122137,10.0,23,317,3,4,4,344,Champions
122138,5.0,4,21,4,1,1,411,Lost
122139,12.0,12,286,3,3,4,334,Champions
122140,5.0,42,364,4,4,4,444,Champions
122141,30.0,8,26,1,2,1,121,Lost
122142,8.0,22,259,3,4,4,344,Champions
122143,17.0,5,138,2,1,3,213,Lost
122144,9.0,10,184,3,2,3,323,Loyal
122145,30.0,5,69,1,1,2,112,Lost
122146,3.0,69,302,4,4,4,444,Champions
122147,4.0,5,57,4,1,2,412,Lost
122148,19.0,4,9,2,1,1,211,Lost
122149,16.0,20,525,2,4,4,244,At Risk
122150,8.0,5,81,3,1,2,312,Lost
122151,11.0,11,60,3,3,2,332,Loyal
122152,7.0,11,97,3,3,3,333,Champions
122153,7.0,5,18,3,1,1,311,Lost
122154,16.0,20,229,2,4,4,244,At Risk
122155,30.0,15,18,1,3,1,131,At Risk
122156,8.0,7,63,3,2,2,322,Loyal
122157,30.0,4,12,1,1,1,111,Lost
122158,30.0,6,103,1,2,3,123,Lost
122159,30.0,11,154,1,3,3,133,At Risk
122160,1.0,69,796,4,4,4,444,Champions
122161,24.0,8,39,2,2,1,221,Lost
122162,30.0,8,82,1,2,2,122,Lost
122163,14.0,8,71,3,2,2,322,Loyal
122164,2.0,4,11,4,1,1,411,Lost
122165,6.0,15,106,4,3,3,433,Champions
122166,2.0,66,639,4,4,4,444,Champions
122167,9.0,14,81,3,3,2,332,Loyal
122168,6.0,9,115,4,2,3,423,Loyal
122169,6.0,12,102,4,3,3,433,Champions
122170,30.0,5,57,1,1,2,112,Lost
122171,14.0,8,29,3,2,1,321,Loyal
122172,23.0,21,301,2,4,4,244,At Risk
122173,11.0,12,153,3,3,3,333,Champions
122174,9.0,3,65,3,1,2,312,Lost
122175,27.0,18,239,2,3,4,234,At Risk
122176,8.0,16,43,3,3,1,331,Loyal
122177,29.0,6,63,2,2,2,222,Lost
122178,18.0,4,33,2,1,1,211,Lost
122179,30.0,14,276,1,3,4,134,At Risk
122180,20.0,28,498,2,4,4,244,At Risk
122181,17.0,14,172,2,3,3,233,At Risk
122182,7.0,25,74,3,4,2,342,Loyal
122183,22.0,14,71,2,3,2,232,At Risk
122184,24.0,8,17,2,2,1,221,Lost
122185,30.0,16,113,1,3,3,133,At Risk
122186,30.0,9,51,1,2,2,122,Lost
122187,5.0,35,477,4,4,4,444,Champions
122188,13.0,29,374,3,4,4,344,Champions
122189,9.0,3,47,3,1,2,312,Lost
122190,19.0,19,55,2,3,2,232,At Risk
122191,30.0,4,10,1,1,1,111,Lost
122192,4.0,13,64,4,3,2,432,Loyal
122193,9.0,15,212,3,3,4,334,Champions
122194,30.0,8,78,1,2,2,122,Lost
122195,10.0,20,166,3,4,3,343,Champions
122196,6.0,6,33,4,2,1,421,Loyal
122197,8.0,14,195,3,3,3,333,Champions
122198,5.0,16,244,4,3,4,434,Champions
122199,30.0,12,128,1,3,3,133,At Risk
122200,30.0,11,36,1,3,1,131,At Risk
122201,12.0,4,95,3,1,3,313,Lost
122202,14.0,7,155,3,2,3,323,Loyal
122203,30.0,37,272,1,4,4,144,At Risk
122204,13.0,4,25,3,1,1,311,Lost
122205,30.0,10,127,1,2,3,123,Lost
122206,10.0,3,14,3,1,1,311,Lost
122207,30.0,10,106,1,2,3,123,Lost
122208,25.0,6,109,2,2,3,223,Lost
122209,30.0,10,73,1,2,2,122,Lost
122210,11.0,15,73,3,3,2,332,Loyal
122211,30.0,22,159,1,4,3,143,At Risk
122212,12.0,7,55,3,2,2,322,Loyal
122213,6.0,4,45,4,1,2,412,Lost
122214,21.0,10,117,2,2,3,223,Lost
122215,4.0,92,784,4,4,4,444,Champions
122216,18.0,11,83,2,3,2,232,At Risk
122217,29.0,12,154,2,3,3,233,At Risk
122218,4.0,27,276,4,4,4,444,Champions
122219,30.0,16,213,1,3,4,134,At Risk
122220,28.0,39,535,2,4,4,244,At Risk
122221,18.0,9,103,2,2,3,223,Lost
122222,15.0,23,267,2,4,4,244,At Risk
122223,8.0,16,124,3,3,3,333,Champions
122224,1.0,44,168,4,4,3,443,Champions
122225,7.0,9,156,3,2,3,323,Loyal
122226,30.0,5,28,1,1,1,111,Lost
122227,9.0,7,43,3,2,1,321,Loyal
122228,5.0,10,304,4,2,4,424,Loyal
122229,17.0,14,316,2,3,4,234,At Risk
122230,22.0,41,523,2,4,4,244,At Risk
122231,30.0,72,655,1,4,4,144,At Risk
122232,13.0,8,90,3,2,2,322,Loyal
122233,1.0,99,972,4,4,4,444,Champions
122234,10.0,13,299,3,3,4,334,Champions
122235,4.0,27,178,4,4,3,443,Champions
122236,30.0,4,38,1,1,1,111,Lost
122237,1.0,34,174,4,4,3,443,Champions
122238,30.0,6,68,1,2,2,122,Lost
122239,27.0,8,44,2,2,1,221,Lost
122240,30.0,9,82,1,2,2,122,Lost
122241,30.0,23,148,1,4,3,143,At Risk
122242,15.0,19,283,2,3,4,234,At Risk
122243,30.0,9,64,1,2,2,122,Lost
122244,30.0,13,161,1,3,3,133,At Risk
122245,21.0,20,362,2,4,4,244,At Risk
122246,8.0,9,134,3,2,3,323,Loyal
122247,5.0,5,40,4,1,1,411,Lost
122248,2.0,11,105,4,3,3,433,Champions
122249,30.0,14,259,1,3,4,134,At Risk
122250,6.0,5,213,4,1,4,414,Lost
122251,30.0,11,117,1,3,3,133,At Risk
122252,10.0,3,39,3,1,1,311,Lost
122253,20.0,10,30,2,2,1,221,Lost
122254,24.0,28,174,2,4,3,243,At Risk
122255,30.0,5,87,1,1,2,112,Lost
122256,28.0,16,94,2,3,3,233,At Risk
122257,14.0,4,37,3,1,1,311,Lost
122258,22.0,5,14,2,1,1,211,Lost
122259,11.0,7,93,3,2,3,323,Loyal
122260,1.0,37,83,4,4,2,442,Loyal
122261,14.0,6,44,3,2,1,321,Loyal
122262,30.0,8,114,1,2,3,123,Lost
122263,4.0,32,320,4,4,4,444,Champions
122264,30.0,7,70,1,2,2,122,Lost
122265,30.0,17,375,1,3,4,134,At Risk
122266,15.0,24,144,2,4,3,243,At Risk
122267,15.0,32,63,2,4,2,242,At Risk
122268,3.0,88,890,4,4,4,444,Champions
122269,13.0,6,34,3,2,1,321,Loyal
122270,30.0,11,50,1,3,2,132,At Risk
122271,14.0,4,42,3,1,1,311,Lost
122272,14.0,5,60,3,1,2,312,Lost
122273,25.0,10,40,2,2,1,221,Lost
122274,1.0,4,14,4,1,1,411,Lost
122275,4.0,17,95,4,3,3,433,Champions
122276,4.0,7,48,4,2,2,422,Loyal
122277,11.0,22,254,3,4,4,344,Champions
122278,14.0,15,126,3,3,3,333,Champions
122279,5.0,11,128,4,3,3,433,Champions
122280,4.0,18,124,4,3,3,433,Champions
122281,7.0,16,99,3,3,3,333,Champions
122282,30.0,4,44,1,1,1,111,Lost
122283,2.0,14,243,4,3,4,434,Champions
122284,21.0,16,36,2,3,1,231,At Risk
122285,8.0,21,128,3,4,3,343,Champions
122286,2.0,5,9,4,1,1,411,Lost
122287,30.0,6,66,1,2,2,122,Lost
122288,25.0,9,44,2,2,1,221,Lost
122289,11.0,29,84,3,4,2,342,Loyal
122290,3.0,26,185,4,4,3,443,Champions
122291,2.0,13,135,4,3,3,433,Champions
122292,30.0,10,81,1,2,2,122,Lost
122293,14.0,6,108,3,2,3,323,Loyal
122294,10.0,23,107,3,4,3,343,Champions
122295,4.0,3,33,4,1,1,411,Lost
122296,23.0,4,39,2,1,1,211,Lost
122297,11.0,5,27,3,1,1,311,Lost
122298,0.0,21,81,4,4,2,442,Loyal
122299,13.0,18,207,3,3,4,334,Champions
122300,8.0,5,58,3,1,2,312,Lost
122301,15.0,8,106,2,2,3,223,Lost
122302,30.0,5,47,1,1,2,112,Lost
122303,30.0,6,130,1,2,3,123,Lost
122304,13.0,5,29,3,1,1,311,Lost
122305,30.0,4,45,1,1,2,112,Lost
122306,30.0,6,76,1,2,2,122,Lost
122307,7.0,6,52,3,2,2,322,Loyal
122308,7.0,28,492,3,4,4,344,Champions
122309,30.0,9,115,1,2,3,123,Lost
122310,30.0,6,46,1,2,2,122,Lost
122311,14.0,5,57,3,1,2,312,Lost
122312,5.0,20,134,4,4,3,443,Champions
122313,19.0,16,105,2,3,3,233,At Risk
122314,19.0,5,19,2,1,1,211,Lost
122315,15.0,15,93,2,3,3,233,At Risk
122316,5.0,56,473,4,4,4,444,Champions
122317,30.0,5,42,1,1,1,111,Lost
122318,3.0,29,83,4,4,2,442,Loyal
122319,30.0,14,129,1,3,3,133,At Risk
122320,10.0,7,58,3,2,2,322,Loyal
122321,30.0,12,17,1,3,1,131,At Risk
122322,19.0,6,80,2,2,2,222,Lost
122323,30.0,18,195,1,3,3,133,At Risk
122324,10.0,7,173,3,2,3,323,Loyal
122325,19.0,5,74,2,1,2,212,Lost
122326,5.0,4,85,4,1,2,412,Lost
122327,1.0,32,368,4,4,4,444,Champions
122328,27.0,9,41,2,2,1,221,Lost
122329,6.0,9,49,4,2,2,422,Loyal
122330,10.0,6,103,3,2,3,323,Loyal
122331,6.0,8,30,4,2,1,421,Loyal
122332,23.0,5,29,2,1,1,211,Lost
122333,6.0,15,70,4,3,2,432,Loyal
122334,4.0,8,16,4,2,1,421,Loyal
122335,30.0,5,12,1,1,1,111,Lost
122336,7.0,8,157,3,2,3,323,Loyal
122337,30.0,5,8,1,1,1,111,Lost
122338,30.0,14,30,1,3,1,131,At Risk
122339,30.0,14,35,1,3,1,131,At Risk
122340,28.0,46,447,2,4,4,244,At Risk
122341,25.0,4,20,2,1,1,211,Lost
122342,8.0,4,44,3,1,1,311,Lost
122343,10.0,25,220,3,4,4,344,Champions
122344,19.0,5,100,2,1,3,213,Lost
122345,30.0,15,86,1,3,2,132,At Risk
122346,26.0,6,45,2,2,2,222,Lost
122347,30.0,10,15,1,2,1,121,Lost
122348,30.0,7,29,1,2,1,121,Lost
122349,8.0,20,89,3,4,2,342,Loyal
122350,4.0,53,389,4,4,4,444,Champions
122351,30.0,3,74,1,1,2,112,Lost
122352,6.0,21,435,4,4,4,444,Champions
122353,27.0,33,361,2,4,4,244,At Risk
122354,16.0,20,142,2,4,3,243,At Risk
122355,6.0,51,216,4,4,4,444,Champions
122356,6.0,31,252,4,4,4,444,Champions
122357,30.0,7,24,1,2,1,121,Lost
122358,30.0,3,46,1,1,2,112,Lost
122359,4.0,11,208,4,3,4,434,Champions
122360,5.0,5,41,4,1,1,411,Lost
122361,6.0,28,521,4,4,4,444,Champions
122362,14.0,10,73,3,2,2,322,Loyal
122363,20.0,5,67,2,1,2,212,Lost
122364,5.0,15,103,4,3,3,433,Champions
122365,7.0,21,320,3,4,4,344,Champions
122366,7.0,48,613,3,4,4,344,Champions
122367,8.0,17,155,3,3,3,333,Champions
122368,11.0,3,25,3,1,1,311,Lost
122369,4.0,15,224,4,3,4,434,Champions
122370,30.0,5,42,1,1,1,111,Lost
122371,30.0,11,86,1,3,2,132,At Risk
122372,20.0,4,26,2,1,1,211,Lost
122373,10.0,13,344,3,3,4,334,Champions
122374,30.0,9,100,1,2,3,123,Lost
122375,17.0,6,45,2,2,2,222,Lost
122376,27.0,28,141,2,4,3,243,At Risk
122377,9.0,21,341,3,4,4,344,Champions
122378,16.0,5,47,2,1,2,212,Lost
122379,30.0,5,116,1,1,3,113,Lost
122380,30.0,4,46,1,1,2,112,Lost
122381,30.0,9,83,1,2,2,122,Lost
122382,1.0,40,178,4,4,3,443,Champions
122383,16.0,17,241,2,3,4,234,At Risk
122384,2.0,39,698,4,4,4,444,Champions
122385,9.0,9,52,3,2,2,322,Loyal
122386,14.0,3,38,3,1,1,311,Lost
122387,28.0,4,25,2,1,1,211,Lost
122388,4.0,16,46,4,3,2,432,Loyal
122389,14.0,15,169,3,3,3,333,Champions
122390,7.0,7,136,3,2,3,323,Loyal
122391,4.0,72,890,4,4,4,444,Champions
122392,10.0,24,160,3,4,3,343,Champions
122393,15.0,19,123,2,3,3,233,At Risk
122394,9.0,6,68,3,2,2,322,Loyal
122395,16.0,22,327,2,4,4,244,At Risk
122396,23.0,6,24,2,2,1,221,Lost
122397,30.0,5,39,1,1,1,111,Lost
122398,14.0,7,108,3,2,3,323,Loyal
122399,16.0,14,130,2,3,3,233,At Risk
122400,29.0,21,71,2,4,2,242,At Risk
122401,18.0,16,52,2,3,2,232,At Risk
122402,8.0,4,33,3,1,1,311,Lost
122403,19.0,11,81,2,3,2,232,At Risk
122404,13.0,5,86,3,1,2,312,Lost
122405,4.0,25,460,4,4,4,444,Champions
122406,5.0,8,39,4,2,1,421,Loyal
122407,5.0,4,47,4,1,2,412,Lost
122408,20.0,9,143,2,2,3,223,Lost
122409,5.0,53,434,4,4,4,444,Champions
122410,21.0,23,302,2,4,4,244,At Risk
122411,12.0,4,37,3,1,1,311,Lost
122412,1.0,6,67,4,2,2,422,Loyal
122413,30.0,7,93,1,2,3,123,Lost
122414,2.0,13,90,4,3,2,432,Loyal
122415,5.0,3,36,4,1,1,411,Lost
122416,9.0,24,533,3,4,4,344,Champions
122417,14.0,14,157,3,3,3,333,Champions
122418,8.0,8,56,3,2,2,322,Loyal
122419,30.0,3,16,1,1,1,111,Lost
122420,4.0,10,204,4,2,4,424,Loyal
122421,9.0,11,143,3,3,3,333,Champions
122422,8.0,5,32,3,1,1,311,Lost
122423,6.0,24,289,4,4,4,444,Champions
122424,30.0,12,171,1,3,3,133,At Risk
122425,12.0,3,14,3,1,1,311,Lost
122426,7.0,7,55,3,2,2,322,Loyal
122427,30.0,18,97,1,3,3,133,At Risk
122428,11.0,11,48,3,3,2,332,Loyal
122429,6.0,33,434,4,4,4,444,Champions
122430,7.0,24,365,3,4,4,344,Champions
122431,28.0,23,132,2,4,3,243,At Risk
122432,30.0,13,96,1,3,3,133,At Risk
122433,16.0,30,94,2,4,3,243,At Risk
122434,22.0,17,41,2,3,1,231,At Risk
122435,30.0,8,77,1,2,2,122,Lost
122436,17.0,6,52,2,2,2,222,Lost
122437,12.0,53,653,3,4,4,344,Champions
122438,30.0,9,120,1,2,3,123,Lost
122439,23.0,27,629,2,4,4,244,At Risk
122440,13.0,23,468,3,4,4,344,Champions
122441,28.0,9,77,2,2,2,222,Lost
122442,12.0,8,99,3,2,3,323,Loyal
122443,13.0,4,34,3,1,1,311,Lost
122444,8.0,16,135,3,3,3,333,Champions
122445,11.0,25,338,3,4,4,344,Champions
122446,3.0,10,51,4,2,2,422,Loyal
122447,19.0,15,25,2,3,1,231,At Risk
122448,6.0,15,198,4,3,4,434,Champions
122449,1.0,95,529,4,4,4,444,Champions
122450,10.0,5,18,3,1,1,311,Lost
122451,30.0,4,14,1,1,1,111,Lost
122452,30.0,5,38,1,1,1,111,Lost
122453,21.0,36,522,2,4,4,244,At Risk
122454,30.0,8,54,1,2,2,122,Lost
122455,20.0,9,24,2,2,1,221,Lost
122456,8.0,20,146,3,4,3,343,Champions
122457,8.0,35,354,3,4,4,344,Champions
122458,7.0,44,589,3,4,4,344,Champions
122459,30.0,4,79,1,1,2,112,Lost
122460,10.0,20,150,3,4,3,343,Champions
122461,5.0,9,99,4,2,3,423,Loyal
122462,30.0,5,55,1,1,2,112,Lost
122463,30.0,5,53,1,1,2,112,Lost
122464,30.0,7,19,1,2,1,121,Lost
122465,28.0,10,101,2,2,3,223,Lost
122466,21.0,10,66,2,2,2,222,Lost
122467,5.0,12,92,4,3,3,433,Champions
122468,30.0,4,48,1,1,2,112,Lost
122469,21.0,9,24,2,2,1,221,Lost
122470,30.0,3,47,1,1,2,112,Lost
122471,30.0,5,30,1,1,1,111,Lost
122472,5.0,28,253,4,4,4,444,Champions
122473,30.0,4,40,1,1,1,111,Lost
122474,21.0,4,10,2,1,1,211,Lost
122475,7.0,39,811,3,4,4,344,Champions
122476,5.0,100,572,4,4,4,444,Champions
122477,10.0,4,36,3,1,1,311,Lost
122478,19.0,8,102,2,2,3,223,Lost
122479,14.0,9,22,3,2,1,321,Loyal
122480,8.0,4,31,3,1,1,311,Lost
122481,0.0,15,149,4,3,3,433,Champions
122482,8.0,6,91,3,2,3,323,Loyal
122483,14.0,27,297,3,4,4,344,Champions
122484,30.0,23,119,1,4,3,143,At Risk
122485,17.0,5,45,2,1,2,212,Lost
122486,30.0,7,45,1,2,2,122,Lost
122487,30.0,20,270,1,4,4,144,At Risk
122488,1.0,22,146,4,4,3,443,Champions
122489,30.0,7,69,1,2,2,122,Lost
122490,30.0,9,160,1,2,3,123,Lost
122491,7.0,6,62,3,2,2,322,Loyal
122492,4.0,21,368,4,4,4,444,Champions
122493,6.0,27,262,4,4,4,444,Champions
122494,28.0,4,16,2,1,1,211,Lost
122495,1.0,15,29,4,3,1,431,Loyal
122496,14.0,29,61,3,4,2,342,Loyal
122497,15.0,9,176,2,2,3,223,Lost
122498,7.0,22,354,3,4,4,344,Champions
122499,30.0,4,10,1,1,1,111,Lost
122500,30.0,12,495,1,3,4,134,At Risk
122501,5.0,11,106,4,3,3,433,Champions
122502,30.0,10,105,1,2,3,123,Lost
122503,14.0,3,49,3,1,2,312,Lost
122504,16.0,16,131,2,3,3,233,At Risk
122505,30.0,4,36,1,1,1,111,Lost
122506,0.0,3,37,4,1,1,411,Lost
122507,30.0,5,51,1,1,2,112,Lost
122508,8.0,8,53,3,2,2,322,Loyal
122509,11.0,27,364,3,4,4,344,Champions
122510,30.0,4,67,1,1,2,112,Lost
122511,19.0,33,213,2,4,4,244,At Risk
122512,20.0,27,191,2,4,3,243,At Risk
122513,3.0,8,91,4,2,3,423,Loyal
122514,13.0,25,240,3,4,4,344,Champions
122515,11.0,22,184,3,4,3,343,Champions
122516,30.0,23,401,1,4,4,144,At Risk
122517,30.0,7,85,1,2,2,122,Lost
122518,30.0,4,52,1,1,2,112,Lost
122519,30.0,4,5,1,1,1,111,Lost
122520,30.0,8,68,1,2,2,122,Lost
122521,30.0,7,104,1,2,3,123,Lost
122522,14.0,21,221,3,4,4,344,Champions
122523,30.0,4,28,1,1,1,111,Lost
122524,22.0,3,22,2,1,1,211,Lost
122525,20.0,19,326,2,3,4,234,At Risk
122526,30.0,5,119,1,1,3,113,Lost
122527,30.0,3,26,1,1,1,111,Lost
122528,7.0,34,258,3,4,4,344,Champions
122529,30.0,9,93,1,2,3,123,Lost
122530,16.0,9,53,2,2,2,222,Lost
122531,30.0,5,21,1,1,1,111,Lost
122532,30.0,6,93,1,2,3,123,Lost
122533,3.0,6,43,4,2,1,421,Loyal
122534,30.0,6,56,1,2,2,122,Lost
122535,7.0,5,31,3,1,1,311,Lost
122536,7.0,4,23,3,1,1,311,Lost
122537,30.0,11,234,1,3,4,134,At Risk
122538,8.0,16,98,3,3,3,333,Champions
122539,8.0,7,70,3,2,2,322,Loyal
122540,0.0,4,28,4,1,1,411,Lost
122541,12.0,9,159,3,2,3,323,Loyal
122542,6.0,42,293,4,4,4,444,Champions
122543,7.0,5,16,3,1,1,311,Lost
122544,30.0,7,116,1,2,3,123,Lost
122545,14.0,11,123,3,3,3,333,Champions
122546,30.0,23,280,1,4,4,144,At Risk
122547,30.0,11,26,1,3,1,131,At Risk
122548,30.0,16,203,1,3,4,134,At Risk
122549,30.0,7,49,1,2,2,122,Lost
122550,0.0,100,386,4,4,4,444,Champions
122551,3.0,6,86,4,2,2,422,Loyal
122552,5.0,8,47,4,2,2,422,Loyal
122553,10.0,6,57,3,2,2,322,Loyal
122554,24.0,9,124,2,2,3,223,Lost
122555,20.0,12,93,2,3,3,233,At Risk
122556,6.0,49,123,4,4,3,443,Champions
122557,0.0,84,140,4,4,3,443,Champions
122558,8.0,9,58,3,2,2,322,Loyal
122559,14.0,8,143,3,2,3,323,Loyal
122560,9.0,15,121,3,3,3,333,Champions
122561,30.0,13,123,1,3,3,133,At Risk
122562,6.0,8,57,4,2,2,422,Loyal
122563,9.0,35,516,3,4,4,344,Champions
122564,27.0,24,178,2,4,3,243,At Risk
122565,5.0,4,56,4,1,2,412,Lost
122566,30.0,5,15,1,1,1,111,Lost
122567,30.0,7,120,1,2,3,123,Lost
122568,30.0,3,16,1,1,1,111,Lost
122569,11.0,10,267,3,2,4,324,Loyal
122570,3.0,4,6,4,1,1,411,Lost
122571,8.0,12,48,3,3,2,332,Loyal
122572,7.0,5,11,3,1,1,311,Lost
122573,20.0,8,45,2,2,2,222,Lost
122574,30.0,20,195,1,4,3,143,At Risk
122575,20.0,7,69,2,2,2,222,Lost
122576,6.0,9,16,4,2,1,421,Loyal
122577,5.0,10,31,4,2,1,421,Loyal
122578,30.0,8,38,1,2,1,121,Lost
122579,30.0,5,33,1,1,1,111,Lost
122580,7.0,53,342,3,4,4,344,Champions
122581,26.0,7,86,2,2,2,222,Lost
122582,5.0,31,89,4,4,2,442,Loyal
122583,8.0,26,179,3,4,3,343,Champions
122584,6.0,17,70,4,3,2,432,Loyal
122585,30.0,12,71,1,3,2,132,At Risk
122586,9.0,43,293,3,4,4,344,Champions
122587,15.0,3,31,2,1,1,211,Lost
122588,30.0,3,6,1,1,1,111,Lost
122589,30.0,5,47,1,1,2,112,Lost
122590,6.0,46,279,4,4,4,444,Champions
122591,12.0,11,24,3,3,1,331,Loyal
122592,21.0,9,118,2,2,3,223,Lost
122593,30.0,6,31,1,2,1,121,Lost
122594,9.0,13,36,3,3,1,331,Loyal
122595,11.0,16,160,3,3,3,333,Champions
122596,9.0,7,102,3,2,3,323,Loyal
122597,30.0,10,106,1,2,3,123,Lost
122598,13.0,7,140,3,2,3,323,Loyal
122599,15.0,8,121,2,2,3,223,Lost
122600,13.0,3,33,3,1,1,311,Lost
122601,29.0,18,113,2,3,3,233,At Risk
122602,8.0,49,476,3,4,4,344,Champions
122603,3.0,11,150,4,3,3,433,Champions
122604,30.0,6,51,1,2,2,122,Lost
122605,30.0,6,34,1,2,1,121,Lost
122606,27.0,26,227,2,4,4,244,At Risk
122607,30.0,4,84,1,1,2,112,Lost
122608,30.0,8,206,1,2,4,124,Lost
122609,26.0,29,234,2,4,4,244,At Risk
122610,11.0,11,177,3,3,3,333,Champions
122611,30.0,8,53,1,2,2,122,Lost
122612,28.0,18,47,2,3,2,232,At Risk
122613,30.0,14,73,1,3,2,132,At Risk
122614,30.0,5,29,1,1,1,111,Lost
122615,3.0,10,196,4,2,3,423,Loyal
122616,29.0,16,34,2,3,1,231,At Risk
122617,14.0,7,115,3,2,3,323,Loyal
122618,30.0,6,66,1,2,2,122,Lost
122619,13.0,5,56,3,1,2,312,Lost
122620,30.0,29,362,1,4,4,144,At Risk
122621,2.0,69,512,4,4,4,444,Champions
122622,6.0,17,152,4,3,3,433,Champions
122623,24.0,5,14,2,1,1,211,Lost
122624,11.0,20,126,3,4,3,343,Champions
122625,3.0,7,75,4,2,2,422,Loyal
122626,15.0,9,42,2,2,1,221,Lost
122627,16.0,38,448,2,4,4,244,At Risk
122628,30.0,8,90,1,2,2,122,Lost
122629,9.0,33,365,3,4,4,344,Champions
122630,8.0,7,81,3,2,2,322,Loyal
122631,30.0,25,271,1,4,4,144,At Risk
122632,30.0,11,36,1,3,1,131,At Risk
122633,30.0,12,111,1,3,3,133,At Risk
122634,7.0,8,203,3,2,4,324,Loyal
122635,29.0,9,89,2,2,2,222,Lost
122636,17.0,32,162,2,4,3,243,At Risk
122637,9.0,5,63,3,1,2,312,Lost
122638,26.0,14,105,2,3,3,233,At Risk
122639,8.0,20,235,3,4,4,344,Champions
122640,3.0,19,282,4,3,4,434,Champions
122641,13.0,5,10,3,1,1,311,Lost
122642,30.0,10,59,1,2,2,122,Lost
122643,5.0,24,254,4,4,4,444,Champions
122644,30.0,16,288,1,3,4,134,At Risk
122645,30.0,5,82,1,1,2,112,Lost
122646,30.0,14,58,1,3,2,132,At Risk
122647,30.0,16,104,1,3,3,133,At Risk
122648,30.0,4,5,1,1,1,111,Lost
122649,11.0,17,54,3,3,2,332,Loyal
122650,30.0,5,85,1,1,2,112,Lost
122651,7.0,24,313,3,4,4,344,Champions
122652,5.0,7,180,4,2,3,423,Loyal
122653,9.0,14,83,3,3,2,332,Loyal
122654,27.0,5,24,2,1,1,211,Lost
122655,17.0,5,24,2,1,1,211,Lost
122656,8.0,4,26,3,1,1,311,Lost
122657,3.0,19,31,4,3,1,431,Loyal
